# Constructed from biom file
#OTU ID	AGOS38P1B7	AGOS42P6B7	AGOS44P4B7	AGOS46P1B7	AGOS48P4B7	AGOS50P1B7	AGOS53P1B7	AGOS54P5B7	AGOS56P1B7	AGOS57P4B7	AGOS58P6B7	AGOS60P3B7	CONS37P4B7	CONS39P1B7	CONS41P1B7	CONS43P5B7	CONS45P2B7	CONS47P6B7	CONS49P6B7	CONS51P3B7	CONS52P4B7	CONS55P5B7	CONS59P1B7	CONS61P4B7	CONS62P1B7
PWY-5857	130.34690840100734	251.27058996651982	139.87269664121703	100.12487650695176	147.37688936927023	212.2413886496548	84.1920850925809	125.71661721489525	246.1202671300191	121.1128501843585	99.46673280199175	102.74027488845317	852.7870988419133	145.20336307726316	166.88387928857964	72.05261605444069	187.80799208056794	506.33186172903476	112.27616783128572	83.97421704900623	73.18115976159746	195.1069826314743	76.61075720546329	3919.962626491895	85.40717538422442
PWY-5860	424.26019903581323	508.83123390927324	343.55522261842293	203.536781444113	253.53026864703853	446.73389646678856	458.2359033674878	277.11178480805023	632.3235032258885	247.2004522681301	222.1636936413583	241.5069882300734	314.52452886545245	330.7424152048132	302.6080776480561	240.16606285606122	440.77038280020156	845.5699652117361	282.9795047622023	199.75679460914344	205.34718333389148	330.6021045292021	286.84593973087686	409.18670327402975	296.80057786422964
PWY-5861	582.8810948112524	836.5475418199882	607.8283267403962	459.166667435566	668.5295314418926	658.9619314786738	710.9221563520603	594.924061441914	1025.7059275455338	461.62810441749616	698.182461111637	531.2254569389873	575.9504091066278	602.8976739658957	590.6465596641931	442.2565227051711	856.1279442860481	1285.196424800978	591.654386772411	415.3100659422733	549.6785368075347	638.771026001027	519.6867665340778	1038.360471602746	554.1881379433507
PWY-5862	535.6319994189624	518.9126689534695	423.54224025855115	375.0283061153407	537.6179101308071	557.0262807292121	535.1349729654256	277.11178480805023	632.3235032258885	365.62584181787776	321.1888636360906	343.5126474149858	410.4743232397057	468.535645723473	512.0386613533248	321.647193439038	470.51285215340437	845.5699652117361	282.9795047622023	199.75679460914344	413.77965531198663	330.6021045292021	425.50746396130563	409.18670327402975	481.7431273977531
PWY-5863	327.0885184214693	479.08377464215215	349.9795791553175	242.24076393441646	374.16377114606547	380.4268709338938	404.87055926966235	316.69397319979896	597.0314731355351	249.7860745396395	388.6474608191067	282.16914617804395	347.4048273094176	334.58808361126967	324.6506036246716	240.33227361087168	506.1481378779917	736.4567718673198	323.3974624297236	230.0546322719857	309.20567313546013	358.4180585565745	276.5688674497034	577.1180642185814	302.0621514863754
PWY-5896	600.5003747126624	722.7863492587577	485.9847781943215	299.1042899474132	370.2525545656768	629.4594551330497	652.5734766876664	404.13285276302497	894.3673585750541	358.36007831557515	323.2788568278	353.4992789101364	453.59900118577605	474.8892655656018	438.3213530641862	349.2015430987931	623.0774002190593	1187.2445975614123	413.04512209255165	288.9423722384425	298.28043628468714	478.3448273154008	416.037448023493	602.6075957065219	430.3617455197594
PWY-5897	732.7698014082953	1042.3343539502057	747.486302857222	584.8653084332126	843.7914940337329	825.8642973809801	895.5071297506038	751.1091412984323	1309.404023564291	582.3136314676077	861.4315309932773	673.527502864996	733.2789796031694	752.6121353516926	743.2329583738892	560.5095901315927	1051.2756375253928	1589.3313126643422	751.2814085599395	519.8908165400788	684.5570130449563	805.9040314896317	656.193989060155	1334.8275128786142	699.7838593210038
PWY-5898	732.7698014082953	1042.3343539502057	747.486302857222	584.8653084332126	843.7914940337329	825.8642973809801	895.5071297506038	751.1091412984323	1309.404023564291	582.3136314676077	861.4315309932773	673.527502864996	733.2789796031694	752.6121353516926	743.2329583738892	560.5095901315927	1051.2756375253928	1589.3313126643422	751.2814085599395	519.8908165400788	684.5570130449563	805.9040314896317	656.193989060155	1334.8275128786142	699.7838593210038
PWY-5899	732.7698014082953	1042.3343539502057	747.486302857222	584.8653084332126	843.7914940337329	825.8642973809801	895.5071297506038	751.1091412984323	1309.404023564291	582.3136314676077	861.4315309932773	673.527502864996	733.2789796031694	752.6121353516926	743.2329583738892	560.5095901315927	1051.2756375253928	1589.3313126643422	751.2814085599395	519.8908165400788	684.5570130449563	805.9040314896317	656.193989060155	1334.8275128786142	699.7838593210038
PWY-5910	1013.3236550751058	1961.5508257787492	818.8494021390275	804.842964916401	1374.606620297817	697.4240479940911	1622.0555980357	1776.6340974888442	1104.3217462880814	700.5456302862331	654.4950210038548	1194.408314825214	967.8457674766826	944.421086355183	1313.8003036221776	1011.9571639579864	1008.1561988836269	2187.7739092604024	1280.7471771927499	892.9918741996838	831.0415559471716	1325.211640113821	1047.336739509713	2134.6869130116984	799.4180880659499
PWY-5913	3873.5934661671217	4748.586394431459	3732.608432645899	6683.534780889031	4986.823281737785	3055.9728945408388	5298.33611556456	4383.441883413346	6363.224069338512	4911.332612456714	5392.341255237028	6871.069466063284	4556.070511071231	5139.398422403667	5255.540555784951	4569.426412854129	4556.930577171633	6952.229906523997	6462.213267725757	3926.856513354011	4535.985600431806	4853.484898351588	4375.799317900676	10554.371300833822	6027.33603834903
PWY-5918	1731.431223556663	2325.674945616473	1420.285963293199	1949.0020132956784	2224.6913556461823	1690.719678750874	1858.5977277717388	1577.807227702912	4370.541805464363	1352.8334458663676	1328.919142391069	2074.997158364516	2571.963582704901	1905.2230567761312	2045.777302870448	1514.7087816774863	1684.9545376998058	2825.6667098171306	1784.7792167551747	1524.7838659005843	1628.1645862310588	1698.1753885136554	1705.889565419141	7977.451715811765	1981.1425660819339
PWY-5920	208.1260528100509	370.9844392505923	190.52440124269646	276.61799881278085	413.2263008203247	313.03194233340986	112.75349940455254	137.2954752383788	359.8514251434836	149.6229606136198	192.48432430012184	198.11578135005843	131.266331910474	300.76596745853465	286.579491899479	162.6265863623388	397.769586775037	661.1760932185892	215.14514386765447	147.09689400464418	120.2855874031747	202.91172821461487	98.27182454718061	529.837587843828	105.36182567900966
PWY-5941	131.9838310472282	62.59805743775917	78.25326067284458	76.14304729552534	93.02501272398446	89.03287024425052	98.74061825773424	52.16372909031834	68.5266188647135	49.00523249607229	46.9762309575654	52.92651115495978	49.90046023811166	71.18469699331096	76.54656291194728	48.8632892960776	34.16242859510253	84.18339037022395	71.73277352895938	86.81923568038872	82.02297142838603	57.12557469027	45.69389652311104	29.088757148854512	45.01233207834074
PWY-5971	4211.168671407907	8233.505256751538	6132.704897511604	11203.48061142523	7463.81200573936	3791.130084163741	4492.772966896161	9230.010010481355	2503.073198921728	6947.868393355663	8294.571875037931	10390.916668060938	4034.0199679073967	7356.199453834437	8203.150655997435	7632.266307785652	5788.120854324132	10812.338018564315	8763.939612338792	5968.554880420135	6077.023173812175	7649.98964377882	7325.60597660364	11465.95853265316	7975.0386569389375
PWY-5973	8389.217568222977	13119.72054094875	8637.250291466464	15456.456789043274	11364.158620506776	7535.099812305269	9643.858700239714	16099.590701281622	9201.31702527305	9892.351258697188	11396.105425469215	13949.730008673883	9482.403109299388	11058.967080627162	15296.294038324717	10983.814022621851	9118.872452814347	16475.098559228427	13882.995338710716	8563.250320374165	9265.771276047484	11870.165405015181	12808.449553815624	28250.062186858635	11666.741556094477
PWY-5989	3329.178602302343	7015.6161447089635	5502.137671742912	10337.581202440071	6460.178855065497	2964.155036177321	3466.643071536911	7482.04247033975	1775.479107401326	6292.437739776608	7575.077309438729	9675.903127630816	3108.44104807998	6492.992771519991	6641.934924140918	6833.33698040441	5000.010896857441	9298.836820765064	7489.4647336155	5330.297213805961	5318.836373028739	6588.293938336445	6051.116834626159	8714.114570976904	7037.45606988502
PWY-6071	37.585386007474	162.6151899017819	74.35361583444535	50.489056398983344	42.64384061609923	159.9290254918398	33.23819527789503	62.68358629988602	226.84197582476526	39.14654240269226	44.07312618503482	50.434630342161626	83.32125753164318	74.48684108756578	67.8734161592678	37.70276161790561	107.0280116540281	304.2692406320571	34.1322418153267	43.50813232850851	38.92072394695553	93.75291045850472	45.55716613003975	160.7732049736095	19.870946465544165
PWY-6107	0.22825156541756886	0.0088441798285705	0.8607456870932706	0.006894852611785106	0.4825664746609557	16.654792144560403	1.2741025511446316	1.371114796567031	0.8797496475117479	0.004869148150415906	0.848083236751012	0.010723945739115536	1.350053606460808	2.0664853031401376	2.4062905798504732	0.009144053931025926	0.003371766983263606	0.011860472490021038	0.0087525835321737	0.7048104809608022	0.8975426197487691	0.008193382061965097	4.241184805468042	1.0237956693377448	0.476379826041449
PWY-6113	3204.4923102920557	6391.323530397371	5107.736559165068	8975.458847778593	5604.89186994928	2653.9783753192764	3183.4572774030607	7687.939553627667	1835.3825321943518	5272.92988100435	6687.447820684394	8055.955952959851	2930.987441209114	6042.513075419022	6898.7756718088085	6236.471376693878	4152.193986929882	7977.825155808454	6964.556094466635	4992.802160224514	5079.220719791042	6047.919428602518	5977.697015624359	8062.255679283249	6362.929067524694
PWY-6121	8921.738141564112	13467.329240605894	8322.506245449727	13625.874989497279	10743.389498542861	7295.451103956402	10432.880079945133	15859.56534396627	9921.779013611866	9963.306465401665	11143.626871234746	12884.701569314497	8496.55472022081	10504.7767350181	14012.379691324122	10636.969294838073	9073.645112759299	16998.195615906625	13450.943470996304	8406.952024756818	9405.999940343567	11914.874671419764	12667.330881401991	20002.442573443488	10906.485891207034
PWY-6122	9312.030812424573	13887.421733856296	8613.619521711786	13965.539645798302	11109.73878733933	7530.820794119555	10881.896662796009	16389.552103984	10213.25209907299	10324.550579490748	11520.176767348476	13315.470147433718	8874.309063900635	10868.865444936037	14485.12948323628	10932.875519426694	9380.988221311529	17547.42890584268	13859.31938457083	8689.359594390691	9744.338131551289	12282.704063232533	13061.62951132809	20990.12067748498	11314.859091225111
PWY-6123	8373.435069890716	12774.594208887496	8039.730552292293	13263.174800731145	10400.583439654703	7004.90247250554	9619.99229987509	15207.379359269125	9110.215870972128	9565.69904918682	10807.864639558273	12596.790712851072	7767.121518236887	10081.542345304786	13339.44374944407	10287.848386187909	8716.198374081552	16269.088478907262	12889.342158081323	8076.916304536662	8849.831653357869	11385.141379223993	12080.509781990779	18518.490981587947	10498.32935856102
PWY-6125	6706.9375358939305	9704.52171562648	6111.636588187291	9634.25225628891	7656.926381960693	5713.466708104915	8573.452660420402	12398.56295625121	9307.270233083982	7104.095636323563	7754.211085453208	9390.037553934311	6619.601955209694	7470.940721409253	9732.515282183396	6989.537782524442	6749.436874692583	12851.454347129535	10227.111755094758	6001.914818458032	7204.4499604312105	9082.472584079149	10061.209766296754	16877.438234796613	8110.462235418727
PWY-6126	10081.817962123694	15421.468403106826	9352.663400608351	15367.625259944274	12566.584289249944	8368.904278365408	11877.190387539094	17887.679609308052	11384.009508707364	11347.243357941785	12362.273609538906	14859.562727801953	9571.59241917735	11531.336609939339	15605.54323502421	11787.60761177357	10375.89792616295	19432.730157798847	15156.337780901806	9423.306960293026	10516.890765184371	13648.328397964207	14503.201622065248	23109.966057148406	12226.055310151447
PWY-6141	1162.743406689123	1636.7046471402189	846.3508802240964	862.85298812593	797.3052679435103	454.84736163152627	1555.0746896997146	1078.9370955811112	811.8132601215208	1220.7647792305904	1079.7996635450604	1140.161612893335	1147.8056452380683	880.0546936167041	793.1131631024493	826.9117348239008	978.74685887864	2229.6285363635143	1528.445827351219	913.5807288524953	1345.5042198346098	1477.0370441211448	1336.8039118072643	1782.5226104867268	1109.9962622685136
PWY-6142	84.21477090875818	443.6165668954038	77.5293605171472	282.9148275881966	489.4841272688371	55.12044537594395	121.49772036411078	194.64447251873892	142.55005070087265	207.5772283946612	257.5295369546263	281.4854549489324	362.3136088378674	579.4463109566415	309.7542237655052	345.31815806175376	108.52019095687903	192.04653762488044	124.17676283921205	94.49741139791023	129.46770722883997	241.79483677294374	142.98561515502368	184.15549425404106	151.21704599657153
PWY-6143	12.268475740593452	2.3063419148671502	2.7730914692894135	5.751083855549493	8.637373135699644	1.706246363436517	2.078377775542579	0.9172442376438961	0.7029384385545778	4.547517495916992	3.1390050729693395	7.549927791617375	11.249673933876839	6.77821745738484	7.482704795531697	7.131760710825525	13.436822507931442	14.549270572561618	9.341709148128453	1.4718142618997552	3.3980363801529156	7.464383651881663	1.8087137604650028	2.5369726265165213	11.389813278282963
PWY-6145	7.450410794968857e-05	0.00017352663300197277	2.8752476780687358e-05	0.14506547368628125	0.7062751693782323	7.556700188713883e-06	4.47624032840688e-05	6.239383894292805e-05	3.40321495076271e-05	3.9841947806825185e-05	6.863854716974634e-05	0.12076450745956425	5.483928211298652e-05	0.4279060838800806	0.000170155422430405	0.24149035174849406	3.5026031687004e-05	0.09701615316362715	0.21897015432699676	0.14123058349210665	2.14835987925377e-05	3.842710661699709e-05	2.3548104171032903e-05	4.184848150123935e-05	0.21578550576322622
PWY-6146	204.4636431218774	860.7548772627513	182.39731962825212	496.2705573678395	780.3316040205876	132.04177258161752	294.3918559719564	432.2974938980822	320.3247298778759	406.93081439185994	457.4837738993369	539.9275849203104	623.5571491941097	774.7242120887864	583.1341144572652	579.8706788587211	252.66831710610796	460.7154389917524	295.69266238686726	220.13394357577783	287.88321008833253	501.71775792403076	323.16656121022834	429.74455847561956	330.15951502679184
PWY-6147	5157.276461047598	7615.537836345461	4518.842620046514	7586.525989890018	6723.222871359507	5118.8467309473	6286.731766692883	9627.980471677602	7634.098332715516	5417.353841271531	5835.650417712985	7536.618805926057	4794.951310947075	5847.156146696243	7132.781991433747	5917.393802590696	5378.692260106332	10055.081528010925	8125.524915506803	4484.090900251036	5136.650273007051	7163.2128484816985	7483.865756356053	12335.118081889588	6196.457774274018
PWY-6148	1614.3529998185695	2569.241048386779	1263.9334027527295	1219.8227334135272	1138.08755259071	721.6510203890173	2174.9717782549046	1772.5541484758512	1263.8986688130133	1840.7526385896674	1671.638477688814	1736.2425677310373	1588.9532307153781	1354.113496749981	1254.9346949876676	1247.2058379192938	1498.582679864761	3483.5373641208967	2112.3472817723914	1335.4020844589777	1852.217703872857	2335.3950178726586	2220.7182771728017	2989.52922284386	1620.2978320107172
PWY-6151	5860.633098049614	9669.687656250733	5810.386444939157	10007.713088108867	7537.934195041684	5317.927271055439	6893.316685605707	11811.914922922504	6273.658395316698	6893.916360813989	7898.296047839924	9345.246239086728	5098.105973815446	7002.723911337398	10314.901738181901	7902.453735864347	6389.0727590495735	11954.642432544972	9425.590435961849	5965.59718379518	6420.206381683558	8521.62752294459	9015.74033824863	11999.385888834178	7332.509694935826
PWY-6163	7861.103571177457	12250.3548773594	7557.508238134797	12819.12898623223	9811.907157246043	6546.360655506286	9225.881450807752	14378.45475355397	8995.894354187676	9226.040851752101	10367.594473111243	12003.474987501533	7936.652778271993	9613.335878246327	13254.930437912564	9786.454368271432	8468.820252602813	15437.311382324067	12385.726637474465	7635.088307014757	8554.310036561223	10924.150253662643	11742.302074467114	19605.51014525447	9925.771424942754
PWY-6165	81.65204227499693	500.2624562543629	180.95345857345328	108.08871308805743	81.83054971273029	397.809319588471	50.72973511181264	156.8091903816634	496.49364682568046	96.53660765085455	106.06456388673435	126.98085562057624	171.82014310985983	145.71818609611424	173.57744896715022	76.39118980546091	341.1916045540569	976.0957706567174	70.67380676162857	84.54308819765672	73.80278423247275	297.642813530074	91.94260785129867	419.9849315440576	25.471050301272353
PWY-6167	2570.848900948841	3470.3303060908643	1912.4556384448567	1969.5311634748762	1828.811754298783	1148.174648317165	3249.3814891864995	2676.9976941242808	1944.7119508892247	2646.959401968288	2515.7723332612304	2700.306669540818	2487.7740992866247	2044.385160911406	1977.1895008643805	1964.6085053548704	2204.484129718821	4704.988504202555	3213.9813924553814	2041.551071635083	2740.9783110738736	3101.0997510074494	2946.396517975382	4113.507177843213	2463.8464729303582
PWY-6174	1399.903188702004	2054.3844472936867	1052.3395615755067	967.1791691842194	1050.3409398876558	626.6057601728788	1985.8669773940242	1534.3764319324102	1112.0453884509416	1429.3716075683462	1292.2793682046272	1414.0937811614433	1431.8363182850546	1087.096134464607	1062.6839728032728	1053.9057693490045	1214.709780405374	2723.7447828621707	1742.435403311448	1147.348865526893	1572.6136805802169	1729.5289815150452	1627.0709615264127	2269.470041068479	1280.4651133378597
PWY-6182	2.2163793249671713	4.481082599049212	1.4525608307504694	2.4813275152922563	17.45911018226395	1.5357467773434812	2.128421245582324	2.469308056285081	1.4912530042583996	1.6187567457503123	2.4991185813911234	1.9542442816466632	2.4656793437552658	3.7148250172321204	4.699960284345714	3.3279978569484228	1.3988262518308172	5.905394972832734	1.998822610927865	1.1862841860680307	1.453195386005172	2.14087597959384	2.8938346555503167	1.8237719431982862	3.7426540512347906
PWY-6185	3.211375439013043	6.622655471260801	9.633105688094496	4.529214483170388	15.278513463368428	3.1737781007092827	10.504239063626462	19.361159385707847	8.734483819030956	2.404074240517985	6.3427060008994225	3.1633719468813926	39.08244044228085	30.15483770554985	6.428545143836787	5.27910440307509	2.204592870668403	5.690634156288428	3.6194545279952224	4.498600331742263	4.848889549601273	3.362842141423013	15.866995388832631	20.06436682123884	3.584251414527893
PWY-621	7358.190570517366	11947.971465780432	7075.24697495315	10186.023296054826	9924.978468103987	6308.019040891036	9382.895171923563	13185.344672263649	8839.034694725884	7428.905862976088	7340.105814083001	9790.145273256387	7659.293080846693	7414.538646174801	11242.66521854277	9054.599501168568	7526.785515762813	14158.416981684208	11440.045988812499	7190.076989705546	8108.038431528784	10518.007397202437	10260.983188593229	19017.05470801723	8138.401405434657
PWY-6210	51.69398739935901	32.805914173399465	21.131827002636275	36.748533102966	35.115689843328234	22.07280754922671	31.62602199080661	13.161291995315358	19.596141808126085	18.04917902214181	16.341847685577026	18.368216764158756	21.745846881537	37.109193995060686	49.83129823669777	17.72407028309754	20.803724665976098	31.69329547086436	17.860950026881564	15.402681085664085	22.238206875790187	13.10076055468474	12.020581237095582	15.192280008461715	28.000820537601662
PWY-622	0.44296020005388986	1.0329021140671972	0.1713071565830348	0.3043429590707376	0.31884766113010005	0.04504395676559051	0.26627343162601774	0.3715801714899496	0.20280529483327506	0.23722332828335346	0.40891428314656714	0.21065161675404084	0.32687042178836934	0.8534124276402498	1.0123953228591214	0.822216796674083	0.20875285672585578	0.42352264300364134	0.31806731191591997	0.11416030547001414	0.12792987150804014	0.2289235723355996	0.14019308441409292	0.24947168321712926	0.32416203242495106
PWY-6263	1419.684975963791	1129.3200005306003	870.3894050356597	1545.8253160830839	1843.2707926755454	922.97548139523	1103.300823043955	877.8535986444571	732.9533669387698	814.7983339681817	711.3105064016827	1275.3207175510036	2151.761561782442	1307.6349923928967	1333.9441286039003	1039.2450885778128	825.5175177002727	1143.7312248895105	1868.31674491735	699.0441248196471	1018.8144927780558	1542.7586088277098	841.3445945509602	6850.303328543364	1310.4929039965878
PWY-6269	5079.784536023551	7720.143711827602	4082.0382712768396	7070.990718669218	5718.3094576612175	4675.306918845397	6058.899021403626	8698.576585744488	6564.578457162372	5466.38487494211	6067.783871130068	7081.317017511576	4621.775164598501	5281.722261744191	7746.286662254764	5397.408043415315	5647.283893098218	10029.286127267707	6931.181688634728	3952.8186749579268	4641.287707899618	6418.57837086933	7423.824389748602	10957.070853043986	5448.493981981795
PWY-6277	9312.030812424573	13887.421733856296	8613.619521711786	13965.539645798302	11109.73878733933	7530.820794119555	10881.896662796009	16389.552103984	10213.25209907299	10324.550579490748	11520.176767348476	13315.470147433718	8874.309063900635	10868.865444936037	14485.12948323628	10932.875519426694	9380.988221311529	17547.42890584268	13859.31938457083	8689.359594390691	9744.338131551289	12282.704063232533	13061.62951132809	20990.12067748498	11314.859091225111
PWY-6282	3316.3437915839086	6921.5459489359955	5353.359955767072	10008.380908474128	6380.621743051663	2981.4837808353527	3458.9504984861733	7470.961722653143	1765.8739781240024	6115.37805750049	7332.450950449555	9373.184551247186	3107.6709660189335	6302.219092937579	6571.460821563818	6624.193785583462	4935.541475114878	9200.896966941062	7379.501890569094	5170.96807290777	5178.94332921735	6476.660187545798	6003.10182823898	8921.81478391607	6878.710327083272
PWY-6284	1659.8884936119389	3605.426226052898	3156.3316835003384	5036.9361770582955	2782.42433316609	1188.3921150212266	1461.2590074936786	5227.801804278426	845.2028293406552	2742.7597028156342	3937.353837755569	4279.067120519659	1403.9719383262247	3523.8171238124196	4304.862265027265	3926.181626388646	1920.9380004382947	4074.7764091448853	3870.736128735156	3090.991627390169	3053.4780880065437	3421.1824638784683	3585.2028244166736	3809.3389537698263	3531.224290542911
PWY-6285	2445.4716820961216	5128.306257398022	4231.239475934694	7065.449000952064	4145.443527559703	1857.0953859307338	2262.1919870881256	6803.524806950716	1311.3068882651614	4014.7780782192144	5421.979611372297	6170.849829259953	2138.343413836394	4861.4705139268435	5781.772973070284	5259.208406694174	2957.0767548043796	6051.641782650094	5476.723159161117	4130.014749444735	4143.404389610243	4825.773214865202	4933.381563894239	5874.971386274359	4987.3344007751675
PWY-6317	6787.724343961185	10407.584006377885	6683.112792171817	10415.80971916036	8602.566631278607	6346.074373204514	8109.424402708057	14720.565703483475	9549.894096692362	7451.678409741281	8407.708300811386	9706.0381667887	6591.9910200295735	8142.9617556693365	11617.334196553325	8423.473032561807	6643.228693596791	13134.273592360905	10872.502222425941	6845.262719388523	7609.6727624488	9543.6018120922	10916.155435457082	17894.107610465344	8419.291095108392
PWY-6338	0.0	0.0	0.0	0.0	0.1452746055297909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6349	1173.2872907817114	1681.4252979894788	914.6648256169501	990.7920757515142	907.7966486476141	491.83579719446703	1660.4450638846913	1163.8495628475846	876.9924023726792	1275.5157589250334	1157.999335277407	1249.4250319397374	1239.951886379568	949.9334682985026	886.4343239227494	917.8113761978543	1030.36793664191	2224.943423028619	1683.9313188491042	983.1891996677572	1449.2348921914256	1514.9902554485664	1372.4226200997482	1820.35359340131	1189.45978895396
PWY-6350	1134.22528977493	1618.4444128018265	878.576020003111	908.4486823071005	841.1705395447356	469.3582757586775	1604.073767796154	1119.5052383966686	837.4175167504503	1232.9886960694312	1117.0301398635695	1194.836233459948	1194.3836345614675	905.5797296617644	836.4323590949214	870.7866774194293	990.4893120494968	2158.7844463090655	1578.8732160752377	946.778600632101	1388.982041605087	1453.7099622202873	1324.7870894969203	1751.162218412868	1133.9694411406424
PWY-6353	5729.020790089996	9006.918799352856	5699.842540202476	8725.070741748998	7462.812028725229	5457.172568576885	6704.54012303053	10264.213591311789	9307.323839239632	6973.304860015165	6928.097364799782	8818.098623248345	5889.359378505274	6908.727765946187	9850.341915596291	6681.109901220558	5785.181867462953	11074.242663834279	8976.320677001833	5811.8781917147435	6402.037626349181	8073.082658129861	9074.129909187695	14520.905844761039	7598.534652955953
PWY-6383	0.0	0.0	204.91606755639017	0.0	12.681363770415432	586.5920974839903	207.8276370010143	47.839718383186245	3970.034587613463	0.0	4.483785314377455	0.7226283856325406	225.1081400062272	121.75433119786975	11.983576352530296	0.7226117503648123	0.0	1.4582202601581946	0.0	442.15481936181806	543.4031563350142	0.0	170.0134471969279	260.57401432260167	1.279755489069998
PWY-6385	8053.428163472433	12250.091784936376	7611.170111735796	12463.480074469377	10155.175178145948	6951.834712587054	9402.737790164801	14935.382854470294	9475.200265689447	8866.923771905596	9981.84885718622	11778.609090195829	7141.846781660445	9532.593544186917	12735.394724073933	9664.7116160726	8235.655776571173	15480.906798317243	12330.109976394064	7607.236995117413	8409.78654542948	10882.444013675515	11602.756500541202	16340.877194036455	9874.659164481747
PWY-6386	7909.11949550204	12093.96395914249	7515.8551355650025	12384.113787307026	10109.48542425355	6955.736866205368	9211.13657609095	14904.805086649094	9874.433743883605	8725.467782505179	9866.654540337266	11634.728521691966	7037.854836583755	9476.841610528381	12713.355376676967	9586.145677560295	8135.641520115517	15207.345900890106	12196.817150374112	7514.750602905411	8262.795500129361	10710.944986107776	11519.415298648668	16234.710721372101	9743.086321032808
PWY-6387	8271.548451397626	12697.138679796735	7795.082681596146	12990.87414292781	10494.342274125564	7143.495014978296	9682.769363951284	15362.049944734901	10164.918454127674	9255.66003786466	10420.400810994332	12236.013577951117	7586.645862062536	9849.835877319163	13433.104257443647	9990.19501435109	8648.785311920612	15955.352495118039	12678.182631516689	7821.561772438187	8618.310452677748	11164.230498296976	12078.675769818861	17814.90773596697	10147.123149113
PWY-6396	149.96417792742815	300.14268408884374	194.0236614477346	181.22766211388745	248.82714917697947	412.11976140907234	273.2018968474616	411.8031907041838	974.210830595358	117.24240771841653	162.90480360732167	245.80288752198658	274.73551252192163	332.76048738889716	296.40620244159396	206.26351701523538	195.3427785668662	408.96017827712365	269.84267969053866	262.93180017692663	280.76131387899676	174.2285612146596	239.1974826256572	366.75149682164465	180.65480106123627
PWY-6397	0.0	0.0	0.0	0.0	0.0	0.0	4.806506449334422	0.0	0.0	0.0	1.957250748388463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7978062836754473
PWY-6467	1444.7844890684694	1704.6341737220805	1356.6398333982563	3237.9483325475794	2244.7739146663966	1250.3837085210616	1480.4864245388676	1318.1531967514031	696.5724221519181	2042.3613148239267	2341.911241989412	3128.625482673405	1649.2356108906863	2279.2894819360454	2185.976468858632	1958.6869654572836	1960.7118485626504	2601.531832865225	2513.751458786136	1268.483450813609	1278.2567001658397	1985.892063430214	1526.9268110088767	5350.143177971134	2592.111533399592
PWY-6470	1443.2840785138328	2434.1000295503645	917.9793715482853	928.1273747952478	2081.5287583988825	1096.1696374440992	1682.3297856964543	1884.7155904211693	1599.4685810038902	939.2172123336538	811.0032418988037	1233.6625034253696	1242.5237466540343	1066.8221143326894	1431.3033970977065	1313.2682021162645	1352.477015477604	2987.0809365603536	1700.7789785131172	1144.9136941437177	1004.2048314122658	1572.1520590953469	1239.874610144521	2445.112595961886	1232.6797099391717
PWY-6471	3179.1669535924143	3936.531043204384	2173.429276848946	2730.36247614097	3553.6853573111207	2902.9595841148616	3967.8391733407398	4515.835055378028	4776.201846816145	2403.6801459477324	2107.6680718312	2596.3410569372004	2742.9729744529304	2745.0803184544175	3614.244895511861	2520.0098290149313	2532.5948166414046	5603.169408688284	3701.6140936716824	2277.48658331488	2465.1153618093686	3172.351559055793	2765.893346838475	4135.3895126865245	3194.703620351884
PWY-6478	735.5980104775282	1252.897679041075	692.7782457185037	2664.1737896252557	1273.6225616000547	514.2027290763834	912.480485773306	1134.0656622292768	435.62398020702216	1412.4478680741481	1617.7299725901144	2052.85492991252	984.2329308293378	1379.5617482212092	3030.850603555024	1277.7349343439912	1526.1277664403465	1226.675222841179	1289.3493115233841	727.7851108991196	703.3780014071828	1009.4111384761447	1514.9234419176626	2893.04495951994	1631.4461190488037
PWY-6505	53.87939958553873	64.8670699119129	19.32487495218056	44.32824790194	51.18841239954696	15.839321038686508	50.35272706973151	26.91447755236345	44.31420412830888	26.657228952043873	23.214719969899143	30.422569879833098	30.013065836903113	64.35231659618266	56.505851819184166	38.47059711266131	24.954800678196634	47.948816811916004	35.807095715660466	15.198485154884072	18.37016384016258	26.022448558009476	14.278010258730328	23.491536762694967	40.464488054997425
PWY-6507	3184.2346024784674	5523.267011743593	4120.890307151482	7413.210902564604	5021.306723690483	2681.7754579145744	3679.7927549818887	7744.729907570616	3330.183041243869	5150.7632144281315	5907.282391014725	7108.38649396499	2918.780222041413	5402.863926154187	6517.151734499419	5366.730729456209	3798.2055676415375	7262.4447400411145	6074.247295961887	4173.500767511238	4358.205988832214	5220.531847959901	6317.6644649890195	7288.0890614721975	5422.123795765156
