# Constructed from biom file
#OTU ID	AGOS38P1A0	AGOS42P6A0	AGOS44P4A0	AGOS46P1A0	AGOS48P4A0	AGOS56P1A0	AGOS57P4A0	AGOS58P6A0	AGOS60P3A0	CONS37P4A0	CONS39P1A0	CONS41P1A0	CONS43P5A0	CONS45P2A0	CONS47P6A0	CONS49P6A0	CONS51P3A0	CONS52P4A0	CONS55P5A0	CONS59P1A0	CONS61P4A0	CONS62P1A0
PWY-5695	7583.912063846102	17543.694924944597	15783.712622481347	22427.08479329897	14859.88566815181	10787.135879622016	9331.614171864665	14420.726089170776	13385.210179031632	12384.982900402896	10862.228253713649	11907.943614543705	8396.914526865208	9009.37189869266	19895.922642751368	9624.56971351239	8708.729455951025	11153.886825648406	9482.946000871048	7235.98215209973	14497.288242112078	16798.193853573026
PWY-5705	508.3549318471629	828.6044688079279	688.5901401014136	1263.4635805423402	678.1931954182246	989.061212408764	358.9218677765136	949.1556765383201	563.6051012408019	757.5775618724673	490.76953551438953	639.3148950713057	391.0386428796196	499.8598235719446	1179.0633788154487	414.86352110967243	427.7801063210835	729.1152861049977	615.5536942320072	336.79661525749304	700.8993647976893	902.3423095965028
PWY-5724	0.0	0.0	0.0	2.8803632359327443e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5737	0.0	0.0	0.0	8.293168893237923e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5741	4.0566751754849415	16.117300782715905	3.8602230047621706	0.32107498493903697	15.152791678232484	10.074750477322313	44.742498851256904	16.956811820008554	0.0	0.0	0.0	0.0	10.371230004385692	6.616996774158524	19.976258116695536	7.745589656846973	0.0	0.0	4.758985316543284	0.0	7.796873833788504	0.0
PWY-5743	9.218296817484001	0.0	5.761078018969358	7.15535207283946	0.0	0.0	7.400831159171331	0.0	0.04711596967950243	2.6353988547604943	1.8038350350524424	0.06806615656711912	4.105654237945228	6.2896378085344296	0.0	16.91952779063725	5.041849084804412	0.04420019910488629	0.0	0.013062012069965444	1.8128614393474873	0.0
PWY-5744	8.016151122050558e-06	0.0	2.487300006086928	0.35421655913433997	0.0	0.0	6.483044584709788	0.0	0.0	0.0	0.0	0.0	3.0639475802454887	3.3952777598505866	0.0	7.331113114160619	0.0	0.0	0.0	0.0	1.4792942773189892	0.0
PWY-5747	39.27226470665774	156.2895816032807	34.43583727584015	80.8663707079739	51.707803749869946	184.9232120238016	76.9041934557778	155.54659411262685	31.16359049850614	67.51192737700899	63.80645308256397	44.64502591609685	32.65093713250771	57.74276629436951	62.32037081853761	121.93271817606364	29.118417659024814	23.299429185756523	38.81520585444798	49.83943337518908	1081.428389548182	18.008230993644254
PWY-5757	0.0	0.0	0.0	4.563086801540557e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5823	22.991652450081844	19.952413551184762	19.574467757532215	47.312816904738256	16.2334712406854	33.276083218623974	17.471952561868125	15.544167045012035	13.356833905828124	15.531676166247031	11.079687443935905	17.198294853889827	11.577152247698486	10.172631988256152	24.43307621201844	14.54303999013462	3.240757318879008	5.308970967980848	8.959824332921993	15.49179445042176	6.370286000563702	17.548099372584222
PWY-5837	349.0356982279854	530.0651052323452	413.9264237032845	761.5315796263811	362.5476057605378	608.8571164892932	281.56112948125906	730.0944950167712	302.9670499597952	486.1568593729104	310.5124274760624	357.25796112838293	241.33984976734283	289.46054719469515	517.9760340491721	320.9329503939202	190.3075444943561	305.1029839975834	326.79491068966144	202.79482393193203	235.2747763770314	461.4504473672525
PWY-5838	941.1410904615867	1536.660661130998	1173.347465451106	2201.2095786527234	1065.5150360130792	1553.1000062335372	771.9645349433417	1894.280155938236	898.83298578993	1311.7985029112301	895.9934727292506	1033.039540962721	674.987161519127	811.459317465048	1545.3370535319302	900.6586440704658	562.8703138812953	896.737320641797	918.7955296449842	609.2447774291062	728.2484467957443	1312.9332421039862
PWY-5840	951.5268772171924	1539.6236398146095	1175.066816400302	2213.6613871022996	1069.3456977108788	1595.5120265372361	773.4701400631608	1915.247523655546	900.1332056197602	1320.069320702367	898.4827799293178	1039.9892775329974	677.5501570315924	817.1509818732729	1558.19861742499	905.8920620115782	564.1756015852912	902.3656354965182	927.2711746132472	613.8711402020746	730.6057071800433	1316.845072224241
PWY-5845	748.9677447485237	991.4871129223285	797.5776736729943	1386.7755437349656	592.7383300449185	1237.8265456034335	732.0147155416153	1172.1288079801266	420.63495446599956	872.5080626238147	718.5943152567448	626.788032602321	492.47841734655003	510.9154000567437	856.7054637899708	624.9673468849178	330.95539907010084	672.9382192091086	480.05169075642885	476.79292778457926	561.0819828249123	804.0544528276511
PWY-5850	748.9677447485237	991.4871129223285	629.9579942643687	790.8530418398033	491.08037007785873	960.6354725083496	468.93242494290774	1105.9641159725845	420.63495446599956	872.5080626238147	559.2905407690693	540.6507019933412	368.5162673486447	494.98726678964636	856.7054637899708	592.2204171518697	251.53846216043115	405.0901853755415	480.05169075642885	384.8077315358536	173.38780118605217	622.5217002358822
PWY-5855	160.46232639373557	372.5092864133962	110.75058861747945	241.18426857078228	151.00442013348606	453.75393210044666	257.90886627325125	383.8442764894174	108.32198060884691	202.17903592457927	156.77787210175165	119.74307953814373	83.75689759402803	142.9713963249815	214.77019404594512	223.977534702897	113.45928995881036	66.31240524707897	117.58050201214445	106.27991118027795	2595.14521381125	94.15353077945286
PWY-5856	160.46232639373557	372.5092864133962	110.75058861747945	241.18426857078228	151.00442013348606	453.75393210044666	257.90886627325125	383.8442764894174	108.32198060884691	202.17903592457927	156.77787210175165	119.74307953814373	83.75689759402803	142.9713963249815	214.77019404594512	223.977534702897	113.45928995881036	66.31240524707897	117.58050201214445	106.27991118027795	2595.14521381125	94.15353077945286
PWY-5857	160.46232639373557	372.5092864133962	110.75058861747945	241.18426857078228	151.00442013348606	453.75393210044666	257.90886627325125	383.8442764894174	108.32198060884691	202.17903592457927	156.77787210175165	119.74307953814373	83.75689759402803	142.9713963249815	214.77019404594512	223.977534702897	113.45928995881036	66.31240524707897	117.58050201214445	106.27991118027795	2595.14521381125	94.15353077945286
PWY-5860	536.2418960190851	693.2767209563342	437.63526973505697	540.9110438436336	336.8457368556238	679.8513407876443	326.9757048973129	786.9531435145801	288.8551615911036	616.9872966676752	391.32143115497826	373.8067174353084	256.6593590845325	346.9222621398425	590.495841959669	415.30996508003307	172.13709092236874	278.76273919497635	333.7001862498028	265.43355413036807	116.4652826527558	429.9822156684314
PWY-5861	686.8681524409336	1104.1315939476199	845.8159279121055	1578.5563762251704	756.4307623599504	1142.525843124882	554.7325433951963	1415.8319512974326	639.0855254286035	956.877924320872	646.1642465919417	739.2236993451517	488.25676760883385	588.0171522626721	1094.9777237372641	649.1621242355739	398.25837693508356	642.2065167024598	664.623789075728	428.92034403545244	501.2886379450472	944.6411495865228
PWY-5862	536.2418960190851	693.2767209563342	560.3524164942731	967.4056590819691	409.02207923482666	891.865848570238	523.9126288159657	837.4060446689957	288.8551615911036	616.9872966676752	509.9742124151367	435.93911969669756	348.2310091094493	358.6780037774959	590.495841959669	439.5363311120978	228.39637230265285	473.16411151612596	333.7001862498028	331.6320119450806	383.3579441621446	561.2716966492071
PWY-5863	396.3480096761523	602.305555645314	470.4905380882312	865.4205970548165	412.42668414704224	690.2898723398594	320.0056593348389	827.6514218976656	344.6941505635106	552.013827063894	352.89816527718995	406.2051608947266	274.38762747365973	329.1286823524704	589.701598575133	364.73593870389374	216.58372689513064	346.9607680862262	371.37457059017805	230.8226363749584	268.11601168851314	524.5938797312737
PWY-5896	748.9677447485237	991.4871129223285	629.9579942643687	790.8530418398033	491.08037007785873	960.6354725083496	468.93242494290774	1105.9641159725845	420.63495446599956	872.5080626238147	559.2905407690693	540.6507019933412	368.5162673486447	494.98726678964636	856.7054637899708	592.2204171518697	251.53846216043115	405.0901853755415	480.05169075642885	384.8077315358536	173.38780118605217	622.5217002358822
PWY-5897	859.1814421975009	1381.09643883103	1056.8617115857512	1983.3575839615353	956.2037009332096	1446.1764747344935	698.999418008405	1738.3143551027658	804.6282128964557	1192.416922434824	805.4141050296402	931.3626507477501	610.0632906559374	734.6092548291549	1389.1026094893532	814.6042004631016	504.2581408827069	806.5376169290028	833.0317746506223	546.9461056834014	648.8011009796508	1182.3364986785084
PWY-5898	859.1814421975009	1381.09643883103	1056.8617115857512	1983.3575839615353	956.2037009332096	1446.1764747344935	698.999418008405	1738.3143551027658	804.6282128964557	1192.416922434824	805.4141050296402	931.3626507477501	610.0632906559374	734.6092548291549	1389.1026094893532	814.6042004631016	504.2581408827069	806.5376169290028	833.0317746506223	546.9461056834014	648.8011009796508	1182.3364986785084
PWY-5899	859.1814421975009	1381.09643883103	1056.8617115857512	1983.3575839615353	956.2037009332096	1446.1764747344935	698.999418008405	1738.3143551027658	804.6282128964557	1192.416922434824	805.4141050296402	931.3626507477501	610.0632906559374	734.6092548291549	1389.1026094893532	814.6042004631016	504.2581408827069	806.5376169290028	833.0317746506223	546.9461056834014	648.8011009796508	1182.3364986785084
PWY-5910	1029.4918911030977	2147.30079436612	1743.7600332939792	2800.656839010257	1900.664961187737	1139.6697189760644	1246.910269213762	2074.5378713597797	1482.2153204927913	1590.6363298432013	951.3051792133294	1638.6461108874928	1177.0163817557402	1905.0740305861018	2327.6557367715823	1065.5992832447628	1123.8606062698957	1541.3798601541134	1486.5932983099099	1023.2530022797125	1673.9960575050823	2147.318427629288
PWY-5913	3819.5282577863068	8699.087178353991	8581.592808434227	12576.358540720703	7188.702244288889	4017.750305774076	5606.341142113123	6804.784836908991	7453.118736040952	5831.163606759084	4973.882399003541	5648.6222004686715	4526.646408949804	4691.907339984622	9042.375505985861	5190.480472999775	4740.4816630249015	6184.263236688063	4525.391099471555	4002.472910511992	7907.737391136204	8468.242917657139
PWY-5918	1782.52817637171	2828.790888939201	2290.4397500980385	4515.774334318429	2425.5604334125987	2531.969922889039	2125.1516726280815	2710.948185740394	2198.103328916486	2249.8164642614224	1697.9108353872518	2047.340761614594	1446.755529682578	1503.3897079329026	3038.2168842952287	1799.9355991087384	1648.49167440955	2545.2334272211524	1726.8679503077967	1273.5445646101728	5941.90566694033	2366.386278506853
PWY-5920	223.30714403771668	548.4256970525881	201.15209856650245	608.4926081179748	286.89397781018886	498.1439839896676	475.38511903434477	463.74621570704	176.54330117619392	264.79002939317104	228.9929687519876	188.32170755325507	179.4401216801754	259.9299753291521	282.2726627084638	400.25727990272634	370.8906384250347	240.73524705370806	168.5142598764355	248.4072027180606	129.4718231073331	74.68694592683022
PWY-5940	0.0	0.0	0.0	4.799999999997671e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5941	134.0131858180139	63.96488314971685	64.28088645696238	157.02265245438508	63.39926294506162	77.03628209089587	119.68585678891218	75.2948194982023	42.8637877810418	81.12159777756484	39.942053573263934	97.18968160421645	43.73112453223447	45.59917073544388	85.6472615837606	153.0913740468548	67.75649857018274	42.6073976032504	36.84849871740386	59.36552236122645	32.8165215316103	44.521533317111725
PWY-5971	3926.593125142515	13768.23366368996	10441.512938325315	15119.895394464163	10316.276711503493	4199.516905102015	3737.379136255611	10218.655858806696	9891.819524092587	7502.421618457145	8532.138123746603	7066.927090464964	5134.911894280196	5291.920894761145	14062.295383132876	6204.8828128182695	5271.846285848247	6955.970840861926	5425.446517163953	3711.750258511778	6109.771489103391	10180.795635193668
PWY-5973	9718.453753407588	19109.287043221506	14742.449924173605	27312.684059812927	15270.42645239022	13426.569104267428	8702.483376586117	15192.381122420064	13919.655421116437	14286.712061285592	12205.26598027593	12843.097545806022	7888.352971847023	9782.46643832021	21799.723910973655	10747.187928843608	8806.199385786962	11234.158557373294	9991.639868700851	8975.447493260603	18957.810463456182	18244.114442663587
PWY-5989	2960.0305771010826	12430.2451544229	9348.661845946886	12231.481145608965	8987.302408140253	2963.332924293587	2930.5003619635545	8866.967885545364	8942.374595087882	6052.8415191782115	7572.216133657756	5725.625304157377	4486.9418378773735	4229.23503222498	12074.829152562355	5102.11555515954	4462.5161573998685	5893.355862863559	4348.956071967822	2777.9417211969258	4463.027382498234	8300.005156848994
PWY-6071	37.38248209000024	219.01746798140098	48.61790724544062	118.49912510478742	68.83898716237523	323.8376940278828	29.443753632155467	213.2484573547611	43.99470917783247	110.7851671629313	90.86631747032028	68.35630335788888	32.295296031896044	65.98510549817489	93.76340623467728	83.4831643752535	35.32300750919395	35.58666162139467	68.74573016343355	56.10324071046898	42.4022419309883	14.80332936785354
PWY-6107	0.013231158978452284	0.008301817104370026	0.008751581432987595	2.009751932458389	1.764350586654245	5.676619489837963	0.0154684104877898	1.8269023865527816	0.013472258005351368	0.010837513870207885	0.006915578786582012	0.01366327750242492	0.007890265576995048	0.00458458421964443	1.5960224273355696	0.0034490200768484175	0.8355877548970514	1.403174224410644	1.2668237207364754	0.5843973930774922	0.9729993273166897	1.0366028360023907
PWY-6113	2433.0028368272338	10219.14706116138	8315.141816539628	11589.628003959078	7988.9669583749555	1702.8797398602478	3021.001823762975	6611.073567848746	7801.87742668021	5756.858504600916	6828.26387045689	5341.080761857968	3826.889063339919	3839.3197330123685	8320.79073835568	4504.265475926554	4137.413534930277	5422.06148405297	3873.26513531591	2518.8658452909976	4177.737443149981	8624.323951016624
PWY-6121	9375.987798950353	18983.68429545177	16070.937610914181	25716.19299849053	15563.2034142883	12674.739059254063	9753.498256113146	16166.075552016397	13868.879874133005	14126.786029268445	12093.232425386619	13006.50024447283	8806.3391815417	10309.561063118044	23245.402378884617	10642.33497824472	8978.941162137906	11719.25916759505	10429.862339201907	8592.06322730817	14401.329342333633	18638.39667480866
PWY-6122	9633.141185840192	19277.222187289364	16669.51308721302	26487.283837147254	16058.582733941943	12935.432479070354	10180.813320304547	16807.40897949243	14331.081766798683	14593.056579947734	12494.054025575671	13423.9737520914	9133.172832286311	10644.617366072955	23958.93412287986	10971.816293970585	9276.56678258345	12118.108348634078	10741.6378924707	8858.348249923707	15143.519474222327	19255.34835453685
PWY-6123	8876.932048975943	18332.9862342685	15147.850206085941	24453.978711597207	14917.046176284355	11844.832453708665	8707.867036581607	15221.015726174934	13249.186226410175	13450.240796090498	11646.462136435583	12275.223667914332	8204.31301541278	9638.656225709348	22225.724560716888	10048.12752460107	8482.67021916167	10950.018889238323	9859.551221526539	8128.505947391932	13041.786420108983	17471.19140468442
PWY-6125	6572.512936261207	12924.198751484024	11765.418502147857	21450.614796750357	12004.113905094217	8915.983950156962	6989.5894947384695	12170.287561578774	10314.027257373891	9801.756376286241	8981.305110233536	10455.206226798438	6103.045808568395	7645.641676177545	18369.95686234984	8037.88153835736	6889.328786916548	9700.458117287379	8557.131471700131	7257.207951981148	12652.368530556234	14263.682271562993
PWY-6126	10387.694706762059	21391.029137904654	17683.307483452358	29436.78713092665	17896.71058804709	14538.528488491493	10043.912352043422	18340.657577341244	15549.955805847054	15670.424993555469	13537.39672042208	15049.233372941793	9660.737654620925	11584.111296237561	26969.253243029656	11702.002306222865	10038.471552225625	13298.306593775336	12157.063069075897	9851.404647059662	16404.964006836028	20644.15136846289
PWY-6141	526.3920329290286	1429.518706985942	2726.04982088147	2067.131883123815	2076.718049425042	264.41444932329705	1647.2528947548717	2016.8636656340489	1874.1417450881995	1321.3653085838819	1291.867220653079	1663.0446622120464	1425.511423082899	1439.5856250997715	3214.6691355692915	1185.1805903186878	1248.4667022792269	1626.0496089694404	1395.2156671825444	724.1792752547211	1990.1494079302547	2574.1832731804034
PWY-6142	185.21036015903874	267.31228195931226	263.2432121406965	435.71439111507414	334.22159655509984	263.6655940169411	400.90764510704537	348.47540859537025	426.10673724103447	231.84332174217465	281.6356054607203	256.4831309764413	256.47838637769985	127.69462780986893	265.9743747645001	210.7060024925687	205.62092290357373	263.65984571561586	131.39105768782457	153.095922184035	256.8950838712634	242.45783848270395
PWY-6143	5.300009141807949	2.39483361902829	2.772013902423193	15.123344179349907	2.5466154401574106	5.194399453262993	16.113211155979517	0.927181238472021	8.312310691394112	5.896461551127939	4.54934590486896	6.227107348872557	1.4805270754370288	7.151411282239016	0.6115202176718249	19.13364574014694	7.487949447486898	3.6627404045154806	6.861056827394398	3.53613166938331	7.63567521783036	4.640883232303718
PWY-6145	0.388552758831581	7.140176899933871e-05	6.380075888883988e-05	0.34084825842426114	0.19317615898307244	7.198384635301425e-05	0.48114406447562214	8.280650651993534e-05	0.19350493743237876	7.069859928242859e-05	8.696298662842204e-05	0.461908843520068	0.21543937812347186	4.4773967453833767e-05	0.1457958376019846	6.817328941679726e-05	0.09723932411680465	6.155465249364612e-05	6.243343335040599e-05	0.3401290653506491	4.718885128320372e-05	5.724991493427795e-05
PWY-6146	376.6269355683181	592.2221963279536	586.186514857355	945.7105568879509	704.1339834731962	407.1237890237837	670.8639307822654	752.1202550556969	792.8908200094465	513.0652302713862	544.4063646095833	559.9249823150997	524.3878562372633	311.8131653908419	625.9818697344843	449.85106024051794	434.1741543082483	563.3730688860536	310.83923344182915	331.8098639684231	549.1548934919927	566.4383047214482
PWY-6147	5773.140980510513	11255.834297323849	8303.983707299512	17109.61560775132	9586.569705649708	8480.850930494382	4554.555767964462	8965.151021327807	7651.029771074011	7757.50714906978	6729.442983069724	7985.201065375692	4459.341291876544	5737.236909658107	14632.182082741627	6128.51217124869	5105.761220065071	7054.834805327221	6473.146091078699	5771.4791300035395	8691.527406379388	10159.087764672464
PWY-6148	769.2621242322234	2345.5944321793245	3666.074615183018	3171.2889847923016	2979.539582771921	328.1280884461477	2183.0703552669456	3054.3748212407663	2704.170228517467	1983.8706071801726	2073.2580613155774	2514.2588195581434	1950.7787133537722	2127.7001479917585	4966.022167401849	1698.906014498366	1749.1247769483198	2413.035084338333	2157.946472402772	1122.4881756604718	3177.900220896248	3824.3346430556035
PWY-6151	6664.008622896114	14282.554350919803	10403.620603245095	18530.48067570673	11006.150623957958	9836.17282523929	5195.135501729347	10445.233937110956	9307.062416943085	9799.469461040764	8412.549786618383	9231.611502579533	5728.970604309615	7131.1697453099	16288.892144160727	6882.32311330638	5710.375666295802	7494.59270678641	7288.864123358856	5958.619521733142	7922.303400540973	12449.575902791987
PWY-6163	8419.958965002434	16883.32316751445	14368.916625538073	23828.170219511736	14139.733398679262	11689.55706207343	8756.481601663023	14546.838898126698	12729.416667914033	13074.934059724335	10998.069150885874	11988.08114927757	7969.678442461664	9522.985513034488	21317.17187084049	9670.018844466236	8170.005802135213	10521.498784245137	9541.412592163619	7810.874620326906	13831.106537411648	16836.07265338271
PWY-6165	59.43183104092468	706.9965072442791	109.64276710612812	208.62002583610328	163.03587564717284	499.0517801987971	79.27953459502838	680.7878580906901	92.57137588905637	268.3664261304664	261.17307308970334	120.13953583537783	60.685562334136165	178.15792044662143	197.52275582587802	249.3508336684792	62.197423587535894	50.780722743721675	151.39404348439538	130.50476354179528	74.31854453112429	20.138928440684786
PWY-6167	1302.956389201202	3420.4445335566074	5437.528675679733	4874.685421697128	4364.912066839915	671.3844715611164	3270.1989353374643	4418.368115398814	4031.605848670046	3077.0509360269693	2863.7463656597865	3587.6260619705345	2916.301549396247	3024.2860442961924	6745.3962038275495	2613.367624544134	2618.1292989034196	3486.42516965993	2977.4101887841753	1736.6983145415638	4217.315716251206	5355.826035269624
PWY-6174	717.6159621621849	1907.6792697634442	3245.631991957236	2716.748911349035	2539.7328438883505	369.13299527868327	1902.0708737137065	2582.2824450987114	2276.6929029732773	1713.0326905914642	1567.782306787874	2086.647118071592	1737.0237948044994	1871.1974855728545	3883.655153030906	1452.2558880773902	1526.9676812094838	2103.7346185381793	1773.6681883673452	962.4379061889651	2459.1304967549318	3136.4017797139404
PWY-6182	4.816210027255443	6.108954376691689	3.939410121119175	3.4535239925176566	6.2377227050288875	4.215074447483694	13.991901281094243	4.367710015071787	4.162546284148928	4.827288977788428	2.6519482746463368	20.32699447535799	2.816871390670038	1.834463830160452	4.284922127578323	1.9666077950057173	1.4607279788784335	2.3170946467583824	2.1972981443593924	1.302835529728088	1.7303103258896202	2.7240993541401024
PWY-6185	4.230906929537339	4.874400849311475	3.873528150580396	27.521544849012642	6.799313244186049	23.834417211207633	15.7777053677703	13.456336751051223	3.6862481154182967	5.673783245824182	3.8550291841868534	18.768841315313257	4.506902257116549	2.821509453252866	10.073095006816182	2.943911265810668	7.443567249821443	12.931188192753032	12.89162749123694	5.9658390069569975	20.859543005718393	5.964424620045357
PWY-621	8067.825875091834	14090.154027643486	11671.09843439237	23189.485251491496	12629.662694460501	12614.761816044022	5650.624061606594	11844.761892946799	10323.99556329439	11688.556186356593	8435.121887584797	11307.30314967875	6198.795587417646	8294.386221592105	17274.85763348529	8012.043261618374	7348.843567282281	8896.95008871729	8786.848988123964	7346.4852122383845	12142.639102730524	15393.38057942812
PWY-6210	32.71137738252038	41.58400135937973	37.24658226507754	74.57724935195623	29.762920265409175	49.14699736284249	116.6076584647362	33.22112534493218	21.53975794549538	44.720299133124506	30.29324336928698	33.0602202842605	25.10708328115272	22.14201840047879	29.201503679820956	35.791756423301024	17.688936096772437	25.92788728532894	16.61815480113482	24.104897464629975	15.525347461912723	45.333061373889315
PWY-622	0.47281880455712105	0.4254300987806257	0.37995428707417533	0.306730101622418	0.3157717865584158	0.4289183164116306	4.0638572566298805	0.493344765123517	0.34220768207504404	0.42092290397345705	0.5178143421729271	0.16604333755239611	0.6974901899187107	0.26664034682785104	0.42748235370291937	0.4055358882768935	0.13412201558151615	0.3661266976990371	0.3717637025268349	0.16409884892067975	0.28130240836504655	0.3410368397642245
PWY-6263	1125.8563242644314	1248.7202726220228	1449.6145233519721	2687.8176735435795	1653.1032437566005	1368.148068426052	1719.2509235615005	1590.035597178838	1038.780960855263	1370.7325514744489	1059.1727638568495	1130.9784898741275	740.0928175550141	702.2046106100465	1271.8231161449035	1328.5704658118832	1066.2273039086015	1084.0423467508308	649.7268281470654	890.2358027748653	4731.558850399548	1134.9394835484934
PWY-6269	5909.845212625624	10980.34382729332	7940.144632536282	15533.363906115559	8782.419123169171	9231.448219827276	4584.1193994989835	10057.897301902301	7369.522081540888	8260.80863841159	6604.500006738037	7852.391714469807	4937.4657290410105	6003.287994084884	15532.169584276615	6053.257814397616	4606.756235315133	6666.58247275486	6381.6705212523	5557.824438073158	7990.839437657238	9448.828402771229
PWY-6277	9633.141185840192	19277.222187289364	16669.51308721302	26487.283837147254	16058.582733941943	12935.432479070354	10180.813320304547	16807.40897949243	14331.081766798683	14593.056579947734	12494.054025575671	13423.9737520914	9133.172832286311	10644.617366072955	23958.93412287986	10971.816293970585	9276.56678258345	12118.108348634078	10741.6378924707	8858.348249923707	15143.519474222327	19255.34835453685
PWY-6282	2978.6211155229803	12120.799686258912	9076.393077679197	12183.689392538565	8857.677674048848	3007.4650450927415	2874.746402488814	8791.848162412172	8692.640028844233	6024.887895799436	7400.495831914184	5707.296841244797	4381.2470956579655	4214.577792671586	12080.474744397347	5084.189206396914	4386.812378859931	5806.562161024694	4346.611782359844	2803.411704549509	4545.759718172243	8196.327320251849
PWY-6284	952.9192331324299	5521.803459569444	4849.735170657904	5938.904039452219	4331.308606382247	602.7718073999727	1651.4145064175614	2781.1410823809365	4258.72904683745	3025.349865106541	4150.907662889481	2718.089724823292	1938.6905561246606	1845.5847996119642	3255.464156292268	2137.7124242349355	2188.088137648669	2799.801337884642	1810.6872269807595	1092.3619981244278	1828.006951871513	5481.682122563841
PWY-6285	1574.374261065642	8016.054180737349	6727.498044128188	8742.013679296339	6222.2881189951395	1097.3958985897902	2360.475555213315	4469.390857879216	6066.635812536512	4429.327151661504	5677.938728999861	4026.4133201430723	2878.2637892187313	2800.827459290045	5416.734939240059	3257.840657505229	3169.3117678856825	4088.746349780071	2782.988108982149	1733.4021728388377	2893.9095386582185	7285.995630339656
PWY-6317	7420.26480572795	14845.12936622324	11565.096473307021	22745.01026086912	12407.973972019305	11168.376048795084	6316.9748884879245	11895.481835067665	10433.61925651267	10673.181292456009	9678.847387618951	10813.52877765264	5963.342225733585	7675.76964346346	18107.572197831232	8290.324187330423	6818.046759071373	9643.5389155292	8542.337195959806	7338.778665221322	12152.51881053029	14927.170227793404
PWY-6338	0.0	0.0	0.0	0.25422846934988746	0.21802954752051687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6339	0.0	0.0	0.0	0.3777470659013299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6349	564.5878950184995	1503.6066062473828	2868.4775120614345	2274.7501123796646	2232.630873499109	311.1666121705312	1746.1236754092326	2111.4927495865404	1991.7667311717391	1440.2370275898247	1334.6356697317906	1758.476902740688	1508.581591451395	1509.136563429816	3178.9241388730798	1279.8309397907474	1333.853768935825	1715.2169307647714	1438.0702587992982	772.0512443512924	1978.7338278194443	2665.0350726086463
PWY-6350	529.6643311248092	1444.4097841654095	2797.1618417444033	2156.867758513519	2138.9810743441326	270.63408700321224	1689.1709440602958	2047.5410857264708	1932.4228702676608	1378.8861424307443	1292.5413287317658	1696.0675814543758	1466.0094632343712	1456.9700084634035	3102.6892434750134	1224.195154508847	1284.1966704497092	1668.9199776110152	1395.5616584488407	738.8867528744094	1929.3557989329468	2589.1320306530897
PWY-6353	5491.539475021762	12894.030671663453	9595.338255964356	18412.441698940205	10123.002472637329	8555.159335422672	6218.438866763938	10508.526170151508	8933.052030560699	9164.851205837846	7921.6808403553905	8992.176007497095	5329.619045280236	6786.8391056079245	15038.598135002705	6737.866059439431	6072.485366690816	8386.671615222265	7402.852649412816	5643.195770734726	10856.995810346838	11929.045387819693
PWY-6383	0.0	0.0	0.0	633.8293133576946	3.8589491597038474	702.96786363316	0.0	14.107132013727279	0.0	0.0	0.0	17.954391771779168	0.0	0.0	7.793112881169298	9.988682288066155	47.71033773428533	1165.4994902553287	71.51619791493643	10.905342525886288	905.8411717475983	4.498669730439239
PWY-6385	8787.971760609751	17127.2746457564	13813.576391565854	24237.53886219195	14246.328342023548	12347.532583825441	8005.810012414931	14524.541559226676	12334.0358561135	12903.251543765557	10964.71075130056	11936.337294398709	7514.353662092157	9156.0916773024	21183.4191950386	9673.719917417546	8018.230503786198	10691.426061475197	9607.455758030937	8163.774706442173	11580.610097312792	16546.153712681175
PWY-6386	8831.944137767901	16994.997105352017	13418.950423926874	24125.666419820205	14010.191797149746	12436.78468613617	7822.679552639577	14311.588941584314	12092.28897095397	12850.743399901192	10827.193908999316	11752.02523710057	7347.529390148748	9035.4119748414	20767.755324771584	9577.287430059901	7901.8062481941715	10557.353898128065	9467.72345294801	8109.7061127712495	11447.790776172584	16231.344546422804
PWY-6387	9048.222851891916	17792.37611479793	14144.314491793413	24901.24266051159	14626.636088831208	12714.265866953076	8402.498514540323	15097.941250197395	12679.546347419033	13472.141527492431	11277.029800988721	12313.064202928294	7887.1866613306565	9613.569199061089	21937.178669812918	9956.962324089658	8283.278666736902	11019.936275222077	9934.023451344341	8371.867153733097	12634.78019181992	16947.824690209498
PWY-6396	334.4813926759986	330.6898626660779	230.5171191730361	1005.8768651944723	212.58864334370963	711.3944175361938	252.9839304037361	345.30674775672617	239.2405437723229	392.68365279779687	182.79596148919228	231.2818912102527	196.0840269538495	619.7953678080896	340.4465147663666	334.2940879825577	222.87705078163089	570.780567513868	339.09951709039655	220.35842596680186	477.22780913500173	301.50133458708757
